State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Virginia,Newport News City,1983,343,323,20,0,0,0,0,98,42,22,343,0,0,0,0,0
Virginia,Norfolk City,1983,360,348,11,1,0,0,0,143,38,18,360,0,0,0,0,0
Virginia,Northampton,1983,136,42,36,34,18,6,0,216,174,87,0,0,136,0,0,0
Virginia,Richmond City,1983,364,255,105,4,0,0,0,130,68,42,68,225,0,71,0,0
Virginia,Roanoke,1983,365,255,78,28,4,0,0,161,97,40,0,117,248,0,0,0
Virginia,Salem City,1983,343,338,4,1,0,0,0,103,29,17,177,0,0,166,0,0
Virginia,Smyth,1983,359,249,79,27,4,0,0,166,100,23,0,0,172,187,0,0
Virginia,Virginia Beach City,1983,362,251,70,24,13,4,0,214,112,41,4,107,251,0,0,0
Virginia,Warren,1983,244,111,75,44,14,0,0,190,143,58,0,0,226,18,0,0
Washington,Clallam,1983,365,201,68,81,15,0,0,194,130,43,0,0,0,365,0,0
Washington,Clark,1983,364,321,41,2,0,0,0,115,54,30,213,0,151,0,0,0
Washington,Cowlitz,1983,354,351,3,0,0,0,0,81,14,0,0,0,0,354,0,0
Washington,King,1983,365,29,227,98,10,1,0,202,125,81,150,26,11,178,0,0
Washington,Pierce,1983,365,128,129,84,24,0,0,200,134,67,113,0,61,191,0,0
Washington,Snohomish,1983,365,225,107,31,2,0,0,200,94,43,171,0,22,172,0,0
Washington,Spokane,1983,365,77,244,37,5,2,0,207,106,62,339,0,4,22,0,0
Washington,Whatcom,1983,289,163,81,34,11,0,0,200,107,43,0,0,0,289,0,0
Washington,Yakima,1983,218,137,80,1,0,0,0,115,79,41,218,0,0,0,0,0
West Virginia,Brooke,1983,355,45,92,178,40,0,0,200,154,107,0,0,0,355,0,0
West Virginia,Cabell,1983,365,210,94,33,24,4,0,217,132,46,0,65,214,86,0,0
West Virginia,Hancock,1983,365,50,79,176,60,0,0,200,164,112,0,4,0,361,0,0
West Virginia,Kanawha,1983,365,107,128,114,15,1,0,212,129,77,0,33,88,244,0,0
West Virginia,Marshall,1983,342,113,105,105,19,0,0,200,139,72,0,0,0,342,0,0
West Virginia,Monongalia,1983,72,40,29,3,0,0,0,119,90,44,0,0,0,72,0,0
West Virginia,Ohio,1983,365,151,109,87,18,0,0,196,135,58,51,7,109,198,0,0
West Virginia,Wayne,1983,365,146,117,74,28,0,0,200,137,61,0,0,0,365,0,0
West Virginia,Wood,1983,360,138,104,85,30,3,0,208,147,69,0,0,129,231,0,0
Wisconsin,Brown,1983,359,33,78,163,85,0,0,200,176,119,0,0,22,337,0,0
Wisconsin,Buffalo,1983,359,326,28,5,0,0,0,117,46,9,0,92,0,267,0,0
Wisconsin,Columbia,1983,365,287,60,15,3,0,0,185,74,37,0,14,265,86,0,0
Wisconsin,Dane,1983,361,242,91,24,4,0,0,182,92,40,15,0,192,154,0,0
Wisconsin,Dodge,1983,197,127,44,19,7,0,0,187,112,43,0,0,197,0,0,0
Wisconsin,Douglas,1983,195,175,17,3,0,0,0,140,51,36,0,0,195,0,0,0
Wisconsin,Grant,1983,181,114,48,14,5,0,0,177,101,43,0,0,181,0,0,0
Wisconsin,Kenosha,1983,364,235,90,23,12,4,0,242,101,40,0,119,109,136,0,0
Wisconsin,La Crosse,1983,179,129,40,7,3,0,0,154,93,41,0,0,179,0,0,0
Wisconsin,Marathon,1983,365,172,79,76,38,0,0,200,153,56,0,0,51,314,0,0
Wisconsin,Marinette,1983,185,84,21,38,41,1,0,261,200,72,0,0,0,185,0,0
Wisconsin,Milwaukee,1983,362,99,106,120,28,9,0,260,151,84,32,33,77,220,0,0
Wisconsin,Oneida,1983,336,212,23,43,58,0,0,200,200,16,0,0,0,336,0,0
Wisconsin,Outagamie,1983,360,247,68,38,7,0,0,187,103,39,0,0,152,208,0,0
Wisconsin,Ozaukee,1983,317,263,20,19,7,8,0,248,105,31,0,0,317,0,0,0
Wisconsin,Racine,1983,360,253,61,25,10,11,0,256,115,36,97,0,164,99,0,0
Wisconsin,Rock,1983,364,129,91,110,33,1,0,204,148,74,0,55,92,217,0,0
Wisconsin,Sheboygan,1983,358,267,48,22,15,6,0,264,115,34,0,0,257,101,0,0
Wisconsin,St. Croix,1983,123,100,18,5,0,0,0,126,67,40,0,0,123,0,0,0
Wisconsin,Vernon,1983,365,232,67,51,15,0,0,200,119,24,0,55,0,310,0,0
Wisconsin,Washington,1983,168,105,39,12,12,0,0,200,119,44,0,0,168,0,0,0
Wisconsin,Waukesha,1983,349,270,47,22,9,1,0,209,97,31,163,0,186,0,0,0
Wisconsin,Winnebago,1983,279,172,60,39,8,0,0,169,112,42,0,0,135,144,0,0
Alabama,Colbert,1984,348,262,24,43,19,0,0,200,127,13,0,0,0,348,0,0
Alabama,Cullman,1984,260,175,47,32,6,0,0,190,115,44,0,0,260,0,0,0
Alabama,Etowah,1984,259,146,70,31,11,1,0,204,122,47,0,0,259,0,0,0
Alabama,Jackson,1984,362,248,66,37,11,0,0,200,106,31,0,0,0,362,0,0
Alabama,Jefferson,1984,366,221,123,19,3,0,0,174,89,44,167,0,199,0,0,0
Alabama,Lauderdale,1984,330,261,32,30,7,0,0,200,106,13,0,0,0,330,0,0
Alabama,Mobile,1984,321,175,82,56,8,0,0,177,120,48,0,0,206,115,0,0
Alabama,Morgan,1984,253,230,20,3,0,0,0,121,50,14,0,0,0,253,0,0
Alaska,Anchorage ,1984,366,205,122,27,4,8,0,213,108,44,341,0,24,1,0,0
Alaska,Fairbanks North Star ,1984,183,104,71,7,1,0,0,154,84,45,183,0,0,0,0,0
Arizona,Apache,1984,353,352,1,0,0,0,0,75,11,6,0,164,0,189,0,0
Arizona,Cochise,1984,359,110,39,61,149,0,0,200,200,120,15,0,48,296,0,0
Arizona,Coconino,1984,337,271,61,5,0,0,0,129,67,7,172,0,165,0,0,0
Arizona,Gila,1984,366,45,73,121,127,0,0,200,200,119,0,0,0,366,0,0
Arizona,Greenlee,1984,335,32,17,75,211,0,0,200,200,173,0,0,0,335,0,0
Arizona,Maricopa,1984,366,39,159,107,55,6,0,211,164,97,188,27,150,1,0,0
Arizona,Pima,1984,366,40,214,90,22,0,0,200,135,79,128,22,90,126,0,0
Arizona,Pinal,1984,335,113,59,85,78,0,0,200,200,96,0,0,0,335,0,0
Arizona,Yavapai,1984,336,310,25,1,0,0,0,115,48,17,157,0,179,0,0,0
Arizona,Yuma,1984,311,256,47,7,1,0,0,185,71,5,158,0,153,0,0,0
Arkansas,Pulaski,1984,366,258,77,27,4,0,0,164,97,40,0,50,313,3,0,0
Arkansas,Union,1984,335,334,1,0,0,0,0,79,14,3,0,0,0,335,0,0
California,Alameda,1984,366,254,79,20,10,3,0,214,100,42,28,181,157,0,0,0
California,Butte,1984,366,289,71,6,0,0,0,125,61,38,81,115,170,0,0,0
California,Colusa,1984,142,56,52,29,5,0,0,169,122,67,0,0,142,0,0,0
California,Contra Costa,1984,366,232,98,25,10,1,0,212,100,44,11,172,156,27,0,0
California,El Dorado,1984,366,87,241,30,8,0,0,190,103,66,273,2,91,0,0,0
California,Fresno,1984,366,83,133,57,66,27,0,219,190,87,49,67,247,3,0,0
California,Glenn,1984,153,84,55,13,1,0,0,156,100,48,0,0,153,0,0,0
California,Imperial,1984,23,23,0,0,0,0,0,29,28,23,0,0,23,0,0,0
California,Kern,1984,366,106,152,40,56,12,0,217,169,68,5,154,164,43,0,0
California,Kings,1984,346,215,65,49,17,0,0,192,133,43,0,0,346,0,0,0
California,Lake,1984,359,334,24,1,0,0,0,122,47,31,0,0,359,0,0,0
California,Los Angeles,1984,366,5,71,101,52,137,0,300,263,154,69,87,210,0,0,0
California,Marin,1984,365,315,43,7,0,0,0,143,57,38,31,217,117,0,0,0
California,Mendocino,1984,278,275,3,0,0,0,0,74,37,25,0,0,278,0,0,0
California,Mono,1984,220,140,64,14,2,0,0,154,100,44,35,0,185,0,0,0
California,Monterey,1984,366,335,26,5,0,0,0,115,47,37,1,80,285,0,0,0
California,Napa,1984,365,311,45,7,2,0,0,161,60,34,67,108,190,0,0,0
California,Orange,1984,366,54,157,83,42,30,0,276,192,89,15,202,149,0,0,0
California,Placer,1984,366,218,87,36,21,4,0,207,133,44,30,0,336,0,0,0
California,Riverside,1984,366,52,116,40,52,106,0,300,243,110,27,107,232,0,0,0
California,Sacramento,1984,366,158,122,44,29,13,0,235,169,57,83,95,188,0,0,0
California,San Benito,1984,358,300,45,13,0,0,0,143,61,35,0,20,338,0,0,0
California,San Bernardino,1984,366,19,122,48,40,137,0,300,268,136,0,132,234,0,0,0
California,San Diego,1984,366,44,136,92,55,39,0,255,202,101,9,110,242,5,0,0
California,San Francisco,1984,366,256,102,8,0,0,0,123,79,45,159,192,7,8,0,0
California,San Joaquin,1984,353,194,94,33,26,6,0,209,143,47,50,111,189,3,0,0
California,San Luis Obispo,1984,366,268,84,11,3,0,0,169,71,43,1,65,226,74,0,0
California,San Mateo,1984,366,316,47,3,0,0,0,133,57,33,47,173,146,0,0,0
California,Santa Barbara,1984,366,139,198,17,10,2,0,214,90,57,55,111,182,18,0,0
California,Santa Clara,1984,366,215,96,29,20,6,0,220,133,45,141,0,225,0,0,0
California,Santa Cruz,1984,353,341,11,1,0,0,0,105,42,31,0,0,353,0,0,0
California,Shasta,1984,266,216,39,10,1,0,0,164,67,35,58,0,208,0,0,0
California,Siskiyou,1984,272,256,16,0,0,0,0,87,47,30,0,0,272,0,0,0
California,Solano,1984,366,271,80,11,4,0,0,174,79,38,70,89,203,4,0,0
California,Sonoma,1984,366,320,36,8,2,0,0,154,57,35,17,161,188,0,0,0
California,Stanislaus,1984,354,199,80,30,33,12,0,233,161,47,41,106,206,1,0,0
California,Sutter,1984,183,68,61,40,14,0,0,190,136,67,0,0,183,0,0,0
California,Tulare,1984,363,162,98,48,51,4,0,213,161,57,9,154,199,1,0,0
California,Ventura,1984,366,102,107,52,64,41,0,256,202,87,2,83,280,1,0,0
California,Yolo,1984,365,273,61,21,10,0,0,179,100,35,24,0,341,0,0,0
Colorado,Adams,1984,363,168,157,38,0,0,0,150,101,53,0,150,162,51,0,0
Colorado,Arapahoe,1984,366,204,134,26,2,0,0,159,90,49,16,140,210,0,0,0
Colorado,Boulder,1984,355,244,92,15,4,0,0,172,87,44,64,0,291,0,0,0
Colorado,Denver,1984,364,37,220,78,21,8,0,236,131,79,101,153,74,36,0,0
Colorado,El Paso,1984,366,159,187,20,0,0,0,143,87,52,95,140,131,0,0,0
